grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-9238_5101,40.813790785716876,-73.90691987780625,16,12.0,9,0,0.047600947,0
-9238_5102,40.82145904464857,-73.90888779702857,7,11.285714285714286,7,0,0.20763424,0
-9238_5103,40.82841089816357,-73.90864330243429,14,10.285714285714286,7,0,0.37869522,0
-9238_5104,40.83639455141111,-73.90815284247,9,15.333333333333334,6,0,1.9225928,0
-9238_5105,40.84540025708923,-73.90841958312846,13,12.384615384615385,8,0,1.150662,0
-9238_5106,40.85251688444568,-73.90783589453568,37,15.72972972972973,13,0,1.6174476,0
-9238_5107,40.860483116607504,-73.90654720528666,12,20.916666666666668,9,0,0.81765753,0
-9238_5109,40.877887349937225,-73.90577374794361,36,12.527777777777779,16,0,40.854153,0
-9238_5110,40.885562621706484,-73.90822271423757,37,16.2972972972973,17,1,52.389545,1
-9238_5112,40.90012133687,-73.91120104508,1,8.0,1,0,0.37651238,0
-9238_5113,40.906088419785455,-73.90504757530364,11,13.909090909090908,7,0,0.12427701,0
-9239_5070,40.56464902405,-73.91221735636,1,9.0,1,0,0.029865209,0
-9239_5075,40.602870916355,-73.914956034705,2,23.5,2,0,1.0724443,0
-9239_5076,40.61344992325727,-73.91327473310909,11,17.636363636363637,8,0,0.19074179,0
-9239_5077,40.619772494598124,-73.91712157222625,16,11.75,11,0,0.102770105,0
-9239_5078,40.627465997707006,-73.91817622999301,10,12.4,9,0,0.18648908,0
-9239_5079,40.635662390801734,-73.91588212239304,23,11.347826086956522,13,0,0.10350531,0
-9239_5080,40.644678000216665,-73.91401543306888,9,15.222222222222221,7,0,0.038419336,0
-9239_5081,40.653825908018,-73.916823268768,10,11.3,7,0,0.02463902,0
-9239_5082,40.65893954553667,-73.91559012043555,9,16.555555555555557,5,0,0.02002751,0
-9239_5083,40.66948119759077,-73.9163987735077,13,15.76923076923077,10,0,0.40574974,0
-9239_5084,40.6769980851375,-73.917117073075,4,17.75,3,0,9.516064,0
-9239_5085,40.68531878121154,-73.91640049554154,13,12.307692307692308,8,0,47.01116,0
-9239_5086,40.69164605915,-73.915880293925,6,19.666666666666668,4,0,68.09268,0
-9239_5087,40.70039155221072,-73.91597070677057,70,16.042857142857144,21,0,67.19312,0
-9239_5088,40.705750677705716,-73.9174413280981,21,11.238095238095237,12,1,67.44759,1
-9239_5089,40.71491585359,-73.91486977892909,11,13.454545454545455,6,0,63.54939,0
-9239_5090,40.72536700782,-73.91228263942001,3,54.666666666666664,3,1,65.95313,1
-9239_5091,40.72998049026,-73.91911026808,2,13.0,2,0,65.31136,0
-9239_5092,40.74206131362125,-73.91826688212156,32,23.90625,15,0,82.50203,0
-9239_5093,40.745802812338745,-73.91519436454625,24,15.416666666666666,14,1,83.35795,1
-9239_5094,40.756852499875,-73.916771770599,60,18.833333333333332,25,0,82.978806,0
-9239_5095,40.764996243972895,-73.91567047878482,114,15.359649122807017,37,2,80.48642,1
-9239_5096,40.773703471115,-73.91472471150026,40,14.85,23,0,73.83265,0
-9239_5097,40.779131413745,-73.915522635665,8,11.5,4,0,52.574913,0
-9239_5100,40.807011937807204,-73.917817327828,25,21.44,11,0,0.061261065,0
-9239_5101,40.813826643009584,-73.91723279497583,24,14.458333333333334,11,0,0.058284115,0
-9239_5102,40.81852916142834,-73.91682148757583,36,14.555555555555555,14,0,0.092215985,0
-9239_5103,40.82727003866285,-73.91822032791501,14,13.285714285714286,12,0,0.7769013,0
-9239_5104,40.83700927324796,-73.91660192325614,44,13.068181818181818,16,0,2.0446663,0
-9239_5105,40.843909964858,-73.9157324767248,25,17.44,9,0,2.6194322,0
-9239_5106,40.850442552512725,-73.91586642945727,11,15.454545454545455,7,0,0.6259961,0
-9239_5107,40.86202155111667,-73.91953592268,3,12.666666666666666,3,0,0.2105975,0
-9239_5108,40.86691210303286,-73.918243561282,35,17.428571428571427,14,0,0.99977094,0
-9239_5109,40.8772848106075,-73.91704544456,4,20.5,3,0,6.576404,0
-9239_5112,40.90312107034,-73.91450343973,1,13.0,1,0,0.12427701,0
-9240_5070,40.56148768865,-73.92064307971,1,13.0,1,0,0.029865209,0
-9240_5073,40.5855987357,-73.925964288625,2,6.0,1,0,37.985687,0
-9240_5074,40.593346209879996,-73.92571684511334,3,11.666666666666666,2,0,21.274767,0
-9240_5076,40.61084631332917,-73.9228316251475,24,16.708333333333332,13,0,0.23895544,0
-9240_5077,40.619732528736364,-73.92386391564455,11,11.363636363636363,7,0,0.19004913,0
-9240_5078,40.62865260474167,-73.92469620522166,6,15.5,4,0,0.088926874,0
-9240_5079,40.63609527767,-73.92563304383333,3,13.333333333333334,3,0,0.087160274,0
-9240_5080,40.644345778929996,-73.92378482140167,6,15.5,3,0,0.041037314,0
-9240_5081,40.65184780196429,-73.9249880257,7,15.428571428571429,2,0,0.023896854,0
-9240_5082,40.660547851057274,-73.92336267649091,11,10.454545454545455,5,0,0.034968372,0
-9240_5083,40.66590010078533,-73.92310144480068,15,14.266666666666667,7,0,0.15860717,0
-9240_5084,40.67705304697,-73.9226505196489,9,14.555555555555555,7,0,17.242994,0
-9240_5085,40.684803731818945,-73.92313963826,19,22.263157894736842,11,1,65.85893,1
-9240_5086,40.69158802001555,-73.92452214198,18,27.77777777777778,13,0,71.35638,0
-9240_5087,40.70106354894611,-73.92424736163645,59,19.423728813559322,19,2,70.11593,1
-9240_5088,40.70644885655628,-73.92258958834707,51,14.666666666666666,20,1,68.73173,1
-9240_5089,40.713061121105,-73.922202367225,2,17.5,2,0,67.66044,0
-9240_5090,40.727162518555005,-73.92447871416499,2,7.0,1,0,64.073685,0
-9240_5092,40.74208090098455,-73.92310930654963,55,16.21818181818182,21,2,77.590065,1
-9240_5093,40.74529636039167,-73.92447459645375,24,18.0,15,0,79.91952,0
-9240_5094,40.75668537178776,-73.92405925559328,58,17.189655172413794,27,1,82.24061,1
-9240_5095,40.763435900822586,-73.92315821698203,89,16.573033707865168,29,1,78.82338,1
-9240_5096,40.77041373316875,-73.92388781554719,32,18.1875,18,1,79.08169,1
-9240_5097,40.77679666356,-73.92130621616,3,11.333333333333334,3,0,60.0147,0
-9240_5100,40.806188676944544,-73.92579850844363,11,14.363636363636363,5,0,0.22942668,0
-9240_5101,40.810146490313464,-73.92342286255115,26,17.384615384615383,13,0,0.22867401,0
-9240_5102,40.8183081934728,-73.92417980469679,25,17.04,14,0,0.4257477,0
-9240_5103,40.827567386817,-73.924344910091,30,13.6,16,0,2.8784313,0
-9240_5104,40.836309508633576,-73.92316639471214,14,16.428571428571427,10,0,5.121645,0
-9240_5105,40.842091539021666,-73.92282553316333,12,16.25,7,0,3.260646,0
-9240_5106,40.85268259151,-73.92017864847,1,12.0,1,0,0.2061932,0
-9240_5107,40.862010796939664,-73.92531388360968,30,15.7,13,0,0.22031604,0
-9240_5108,40.86638460572,-73.92337722088824,51,15.235294117647058,21,0,0.27770373,0
-9241_5072,40.5784896865,-73.93489989999,1,5.0,1,0,56.89424,0
-9241_5073,40.586262227633334,-73.93059594093334,3,6.666666666666667,3,0,42.01624,0
-9241_5074,40.59629056958,-73.93335927972667,3,6.666666666666667,3,0,12.694918,0
-9241_5075,40.60113796680333,-73.93430095799167,6,15.833333333333334,6,0,6.621814,0
-9241_5076,40.611041580547145,-73.93135843789,7,18.428571428571427,5,0,0.4095677,0
-9241_5077,40.61865448034238,-73.93164996603619,21,17.80952380952381,12,0,0.11184503,0
-9241_5078,40.62839617954,-73.928161049975,4,16.5,4,0,0.0969502,0
-9241_5079,40.63468198047416,-73.93006709838333,12,11.583333333333334,8,0,0.0873396,0
-9241_5080,40.64389523555666,-73.93031873870333,9,13.222222222222221,5,0,0.036712185,0
-9241_5081,40.651648034235,-73.93130582796626,32,17.0625,8,0,0.025177037,0
-9241_5082,40.65981715422786,-73.931351666575,14,13.642857142857142,6,0,0.03526458,0
-9241_5083,40.668720859169724,-73.93145506357972,36,15.86111111111111,15,0,2.8173006,0
-9241_5084,40.67608893964,-73.93188311639,11,12.545454545454545,6,0,17.099957,0
-9241_5085,40.68337203276964,-73.93102724807821,28,22.0,14,1,61.299156,1
-9241_5086,40.693676961181055,-73.93075614020842,19,16.157894736842106,10,0,69.816055,0
-9241_5087,40.699982799971224,-73.93202636504613,49,18.510204081632654,20,0,70.15962,0
-9241_5088,40.70565991631652,-73.93199868043217,23,16.347826086956523,11,0,74.28694,0
-9241_5089,40.71411966521,-73.93381641521167,6,26.5,5,0,70.44297,0
-9241_5090,40.72571907218,-73.93383551903,1,13.0,1,0,67.30791,0
-9241_5091,40.73552396140666,-73.93486135045333,3,20.333333333333332,3,0,73.3933,0
