grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-14783_8150,40.754710995589996,-73.91680738084334,3,23.333333333333332,3,0,42.38774,0
-14783_8151,40.757996647007026,-73.91826405305757,37,18.83783783783784,18,1,38.897854,1
-14783_8152,40.76318239888262,-73.91676194595905,42,16.738095238095237,23,0,41.21824,0
-14783_8153,40.76614631507871,-73.91842054976937,31,14.064516129032258,21,1,44.565163,1
-14783_8154,40.771932558753,-73.918004514328,10,14.8,10,0,44.201885,0
-14783_8155,40.776120519352006,-73.91536397346799,5,18.0,4,0,47.682262,0
-14783_8156,40.78081860677667,-73.91734755956,3,10.666666666666666,2,0,41.012966,0
-14783_8161,40.8074729287125,-73.91853694851416,24,21.041666666666668,10,1,78.006615,1
-14783_8162,40.81393926855546,-73.91796837788091,11,12.909090909090908,6,0,82.94756,0
-14783_8163,40.81716809333353,-73.91756118911323,34,13.882352941176471,14,3,83.30254,1
-14783_8164,40.82114220248,-73.91675893854334,3,20.0,3,0,77.22202,0
-14783_8165,40.826792357004166,-73.9181769933825,12,12.5,11,1,73.27792,1
-14783_8166,40.8335900262525,-73.91798642675083,12,16.333333333333332,9,0,64.95945,0
-14783_8167,40.838737772395554,-73.91797200486222,18,13.222222222222221,10,2,63.58999,1
-14783_8168,40.8408469871425,-73.91732238272125,8,22.0,4,0,62.450634,0
-14783_8169,40.84751743506777,-73.91777438741778,9,16.11111111111111,6,0,45.5013,0
-14783_8170,40.851179669665996,-73.915698961644,5,9.4,4,1,57.19334,1
-14783_8172,40.863972179305,-73.91922013492,14,17.5,7,1,68.4919,1
-14783_8173,40.867322038714505,-73.9182584633805,20,18.8,9,0,32.55289,0
-14783_8174,40.871764421019996,-73.91620791942199,5,9.4,4,0,1.0118064,0
-14783_8175,40.87875137075667,-73.91667447918333,3,20.666666666666668,3,0,0.22420701,0
-14784_8112,40.56148768865,-73.92064307971,1,13.0,1,0,1.7841745e-07,0
-14784_8117,40.58612733155,-73.92418877294,1,12.0,1,0,0.0023989764,0
-14784_8121,40.60983116908215,-73.92220892866071,14,15.714285714285714,11,0,0.7904703,0
-14784_8122,40.611234601744,-73.92115710073,5,19.0,5,0,0.3114551,0
-14784_8123,40.61919058610572,-73.92292482526857,7,12.857142857142858,6,0,9.832209,0
-14784_8124,40.6239321558,-73.92140789292,1,19.0,1,0,30.57527,0
-14784_8125,40.62866856292,-73.92385565828,1,12.0,1,0,45.531017,0
-14784_8126,40.63078943936,-73.920596380875,2,15.5,2,0,54.75692,0
-14784_8127,40.63549199448,-73.92370372406,1,13.0,1,0,48.315994,0
-14784_8128,40.6448843368375,-73.9222371401875,4,18.5,3,1,57.684296,1
-14784_8129,40.64921092244,-73.92041220797,1,13.0,1,0,63.454742,0
-14784_8130,40.652254603485005,-73.92404306325,2,8.5,2,1,60.33902,1
-14784_8131,40.657169085505004,-73.92397077909,2,8.5,2,0,67.71326,0
-14784_8132,40.66314889878154,-73.92255600147462,13,15.153846153846153,6,0,60.970474,0
-14784_8133,40.66611781223167,-73.922359478845,6,13.333333333333334,6,0,57.51714,0
-14784_8134,40.67215721045,-73.92299950877667,3,9.333333333333334,1,0,57.08726,0
-14784_8135,40.67815755407143,-73.92241708416428,7,15.714285714285714,7,1,61.65046,1
-14784_8136,40.682532369482,-73.922572373484,5,23.2,5,0,50.74217,0
-14784_8137,40.686922680526926,-73.92224091824076,13,27.692307692307693,9,1,47.862328,1
-14784_8138,40.691254259206666,-73.92408139742666,6,40.0,6,0,39.243996,0
-14784_8139,40.698165172698886,-73.92209904110666,9,26.666666666666668,7,0,16.266153,0
-14784_8140,40.702279597516004,-73.92251327963832,30,18.533333333333335,16,0,5.9894257,0
-14784_8141,40.70638621484667,-73.92236228919357,42,14.047619047619047,18,0,6.0645657,0
-14784_8142,40.7116322451,-73.923088860394,5,21.6,2,0,4.5353355,0
-14784_8145,40.72669757954,-73.92284845603,1,7.0,1,0,2.8030286,0
-14784_8147,40.73942936027444,-73.92156784145556,9,11.777777777777779,7,0,62.039246,0
-14784_8148,40.74305270508195,-73.92267100896487,41,17.390243902439025,19,2,62.86055,1
-14784_8149,40.7462128832725,-73.9223863953525,8,10.875,7,0,55.334015,0
-14784_8150,40.75351389640625,-73.9223024999,8,17.0,7,0,45.329643,0
-14784_8151,40.757264222000735,-73.92202106265741,27,18.555555555555557,16,0,36.413696,0
-14784_8152,40.761866183021816,-73.92278786425727,44,18.045454545454547,22,1,44.326992,1
-14784_8153,40.76753361995171,-73.92230103062143,35,14.4,17,2,53.62926,1
-14784_8154,40.771101209313336,-73.92152478203583,12,20.0,9,0,47.03284,0
-14784_8155,40.77679666356,-73.92130621616,3,11.333333333333334,3,0,44.320663,0
-14784_8160,40.80300291444,-73.920377513855,2,21.0,1,0,70.03259,0
-14784_8161,40.809178102825626,-73.92318845961063,16,20.5625,12,1,78.0515,1
-14784_8162,40.81179402224125,-73.922938649285,8,12.625,6,0,79.48536,0
-14784_8163,40.817339419767336,-73.92246887775734,15,16.0,12,1,82.40912,1
-14784_8164,40.82396169798,-73.92429976819,1,9.0,1,0,73.21028,0
-14784_8165,40.82722478113846,-73.92306278268923,13,15.615384615384615,9,0,76.12575,0
-14784_8166,40.8314230613,-73.92192794507,2,11.0,2,0,65.58675,0
-14784_8167,40.836447495014546,-73.9220271676409,11,14.0,10,1,63.571667,1
-14784_8168,40.84148885478625,-73.9226682986325,8,16.625,6,0,59.667976,0
-14784_8169,40.84600107025,-73.92095837101499,2,11.5,2,0,39.099247,0
-14784_8170,40.85268259151,-73.92017864847,1,12.0,1,0,12.161541,0
-14784_8172,40.86247576467846,-73.92325376151231,13,14.307692307692308,8,0,70.81846,0
-14784_8173,40.867219567634514,-73.92159965631872,31,16.322580645161292,16,1,69.50205,1
-14785_8117,40.58580351486,-73.92856707882,2,3.5,2,0,0.00018120148,0
-14785_8118,40.593346209879996,-73.92571684511334,3,11.666666666666666,2,0,0.0068090586,0
-14785_8122,40.613300428806,-73.926249699728,5,17.2,4,0,18.405197,0
-14785_8123,40.61817878793,-73.92889328613555,9,15.555555555555555,7,1,22.810349,1
-14785_8124,40.62041432679,-73.92704580363,1,12.0,1,0,25.558372,0
-14785_8125,40.62664442033,-73.927882667908,5,18.0,3,0,36.131813,0
-14785_8126,40.6324032008825,-73.92867957745,8,14.0,8,1,54.545258,1
-14785_8127,40.637786136844,-73.928035622992,5,10.4,3,0,27.493391,0
-14785_8128,40.64359408058667,-73.92859565337,6,16.333333333333332,3,0,31.37191,0
-14785_8129,40.64540267214333,-73.92970898825,3,7.333333333333333,2,0,25.014656,0
-14785_8130,40.65216153312286,-73.92746349380715,7,17.428571428571427,4,0,60.47702,0
-14785_8131,40.65680378721,-73.92784020811001,2,10.0,2,0,64.00199,0
-14785_8132,40.66266845128,-73.92638124625,2,5.0,1,0,63.52668,0
-14785_8134,40.670402855795004,-73.927964228945,2,9.5,2,0,59.741825,0
-14785_8135,40.67928302117,-73.92923809585,1,18.0,1,0,61.91328,0
-14785_8136,40.682960349701666,-73.92865709664333,18,18.666666666666668,10,0,51.437263,0
-14785_8137,40.68616848278333,-73.92881668807667,6,14.166666666666666,4,0,45.88057,0
-14785_8138,40.69290978623666,-73.9279422324975,12,18.0,7,0,29.096376,0
