grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-14766_8135,40.678649079515,-73.83329263786,4,15.0,4,0,9.092931,0
-14766_8136,40.6840345662675,-73.83286176001188,16,24.0625,5,0,2.0498,0
-14766_8137,40.687503408048,-73.83203364045599,10,25.5,6,0,2.0397785,0
-14766_8138,40.692795087389996,-73.83243131736,2,12.5,2,0,2.570657,0
-14766_8139,40.69937245807933,-73.832090273804,15,20.266666666666666,9,1,21.376995,1
-14766_8140,40.70066424929333,-73.83202978839334,3,16.0,3,0,21.376995,0
-14766_8141,40.70772351600412,-73.83120581878293,17,13.588235294117647,11,1,66.13997,1
-14766_8142,40.71467856689,-73.83168412190334,6,15.833333333333334,3,2,72.276085,1
-14766_8143,40.71570979798,-73.83301100137777,9,18.555555555555557,7,0,75.80596,0
-14766_8150,40.75357110005714,-73.83315880724429,7,18.857142857142858,3,0,64.316216,0
-14766_8151,40.75854836840269,-73.83252142041786,89,18.02247191011236,16,9,70.162964,1
-14766_8152,40.76135936988485,-73.83235596683697,66,16.560606060606062,17,10,69.411476,1
-14766_8153,40.76880163955666,-73.83382365946333,12,12.916666666666666,10,0,40.713493,0
-14766_8156,40.781659944195,-73.832584177395,2,10.0,2,0,44.758587,0
-14766_8167,40.837332917756,-73.83435098469599,5,24.2,5,0,30.113575,0
-14766_8168,40.84379191274,-73.83038453517334,6,14.666666666666666,6,1,39.647057,1
-14766_8169,40.84684349887133,-73.83174334524934,15,13.133333333333333,11,1,45.648296,1
-14766_8172,40.863975546555,-73.83397415777,2,14.0,2,1,61.483227,1
-14766_8173,40.86654720365724,-73.83081709733759,29,15.655172413793103,19,3,64.45055,1
-14766_8176,40.88444958113,-73.83283305431333,3,11.333333333333334,3,0,2.7257752,0
-14766_8177,40.88837879316375,-73.831282260205,8,21.75,6,0,4.9021482,0
-14767_8115,40.5795375719375,-73.83712831059,4,12.0,3,0,0.3088488,0
-14767_8116,40.58095203514091,-73.83718800718908,11,14.727272727272727,9,0,0.30884895,0
-14767_8129,40.64997432875,-73.83758635341,1,39.0,1,0,52.00334,0
-14767_8130,40.652649133116924,-73.83826678467,13,14.076923076923077,9,0,55.06537,0
-14767_8131,40.65665992630445,-73.83925474164667,9,15.444444444444445,7,2,55.06537,1
-14767_8134,40.67077797925,-73.83824926532,1,13.0,1,0,32.28917,0
-14767_8136,40.68210407559167,-73.83678970223167,6,12.5,4,0,4.5338554,0
-14767_8137,40.6867586776225,-73.83722280975626,8,12.0,6,0,2.5939267,0
-14767_8138,40.69197128949,-73.83628644592666,3,9.333333333333334,3,0,3.307332,0
-14767_8139,40.69690491905454,-73.83711455104819,11,17.90909090909091,7,0,5.1711364,0
-14767_8141,40.70734132853714,-73.83560293659427,7,18.0,7,1,68.724144,1
-14767_8143,40.718291365362305,-73.83708154006924,13,16.384615384615383,11,0,76.69728,0
-14767_8150,40.754751132544996,-73.835999824605,2,11.0,2,1,62.05318,1
-14767_8151,40.75593418633,-73.83604201944,1,12.0,1,0,62.05318,0
-14767_8153,40.768012870905004,-73.83597184490667,6,20.166666666666668,5,0,40.738495,0
-14767_8154,40.770575561735,-73.83565021919,2,17.0,1,0,30.11162,0
-14767_8156,40.78167383607,-73.83941597683,1,11.0,1,0,43.350765,0
-14767_8157,40.78653000714909,-73.83672801473273,11,11.909090909090908,8,1,51.02376,1
-14767_8162,40.81159958871,-73.83532996622,1,13.0,1,0,13.167649,0
-14767_8164,40.823736712472495,-73.83642442297875,8,18.5,7,1,60.08026,1
-14767_8167,40.83705660793,-73.83755671388,3,13.0,2,0,28.739525,0
-14767_8168,40.842353609454996,-73.83730881217834,6,14.0,5,0,31.737381,0
-14767_8170,40.85213443692,-73.83954523309,1,10.0,1,0,51.172215,0
-14767_8173,40.86601748112,-73.83771470099,1,11.0,1,0,53.085945,0
-14767_8175,40.87775864881,-73.837156176475,2,31.5,2,0,4.5642843,0
-14767_8176,40.881016653812004,-73.838723065174,5,16.4,3,0,1.2236986,0
-14768_8131,40.65999081571,-73.84008487791,1,13.0,1,0,52.172195,0
-14768_8132,40.66169338148625,-73.84053674621624,16,12.375,9,1,52.090828,1
-14768_8133,40.66990754528334,-73.84260602094334,3,10.333333333333334,3,0,35.214527,0
-14768_8134,40.67229286390875,-73.84301539703125,8,14.625,7,0,22.259901,0
-14768_8135,40.67819774903571,-73.84407846475571,7,11.714285714285714,6,0,21.391375,0
-14768_8136,40.68140060006923,-73.8433500956577,13,10.76923076923077,10,1,5.5738697,1
-14768_8137,40.68826736171875,-73.84293212473375,8,16.25,6,0,1.8776398,0
-14768_8138,40.690414959785,-73.840799527935,2,12.0,2,0,1.7717311,0
-14768_8139,40.69522884224,-73.84246026546556,9,12.222222222222221,6,0,3.3753493,0
-14768_8143,40.71909276624345,-73.84225357290794,29,15.758620689655173,17,2,79.61147,1
-14768_8144,40.72082370332214,-73.84406105968428,14,12.071428571428571,11,1,77.04583,1
-14768_8151,40.75817121743,-73.84194545094,1,49.0,1,0,60.16031,0
-14768_8154,40.771432976166665,-73.84394167396,3,15.666666666666666,1,0,40.184383,0
-14768_8156,40.782331657408335,-73.84205459519167,6,22.666666666666668,4,0,48.313065,0
-14768_8166,40.83140760191,-73.84458942656,1,13.0,1,0,39.3095,0
-14768_8167,40.83984001527,-73.84298668711,1,4.0,1,0,31.381277,0
-14768_8168,40.84104488351438,-73.84306154473813,16,14.1875,8,0,30.880598,0
-14768_8169,40.84931522783666,-73.84393293952667,6,13.0,6,0,48.030643,0
-14768_8170,40.851503924026666,-73.84409768129,3,6.0,3,1,54.02851,1
-14768_8171,40.85619993218,-73.84392395765,1,12.0,1,0,54.86732,0
-14768_8172,40.862136766295,-73.84339976386374,8,13.75,7,1,48.210693,1
-14768_8173,40.869714648249996,-73.84366794177001,2,34.5,1,0,10.172422,0
-14768_8175,40.878862018378,-73.84347276494199,5,18.2,3,0,1.7418394,0
-14768_8176,40.8800157851,-73.84178124801,1,5.0,1,0,1.8805506,0
-14768_8177,40.88871327593667,-73.84271649339,3,17.666666666666668,3,0,1.3083739,0
-14768_8178,40.89364078869,-73.8439261331,1,5.0,1,0,2.0766327,0
-14769_8115,40.578323633668575,-73.84940066460715,7,10.142857142857142,5,0,0.7006572,0
-14769_8116,40.58128655015,-73.84799971758,2,16.0,1,0,0.7006572,0
-14769_8135,40.67650860608,-73.84587110455,1,13.0,1,1,19.27918,1
-14769_8136,40.682074682362,-73.846648512215,10,15.0,8,0,4.78225,0
-14769_8137,40.68902741225,-73.84577354405,1,13.0,1,0,2.5350983,0
-14769_8138,40.694522678895,-73.849034281185,4,19.75,2,0,3.184164,0
-14769_8139,40.695147332586664,-73.84508136709,3,10.0,3,0,2.5119483,0
-14769_8141,40.709744710266,-73.84639272178,5,14.8,5,0,64.27256,0
-14769_8142,40.71014714054545,-73.84890489556363,11,17.181818181818183,11,0,62.250744,0
-14769_8143,40.71955826549,-73.845086455918,5,21.4,5,1,80.452866,1
-14769_8144,40.721171628592174,-73.84651765846566,23,15.304347826086957,17,3,77.050964,1
-14769_8146,40.73278832846545,-73.84952514946818,11,15.727272727272727,7,0,57.26454,0
-14769_8150,40.7539887181075,-73.84638050479751,4,8.5,1,0,35.992832,0
-14769_8155,40.77910015635666,-73.84608647668,3,29.0,3,0,44.308483,0
-14769_8156,40.78304586100269,-73.84585811480616,26,14.73076923076923,14,2,52.44823,1
-14769_8157,40.78506407515,-73.84575967623,1,7.0,1,0,52.44823,0
-14769_8163,40.81943699464,-73.84811483741,1,9.0,1,0,46.981194,0
-14769_8164,40.822019680603326,-73.84871712833332,3,12.666666666666666,3,0,58.40292,0
-14769_8166,40.83061012212,-73.84964668267,1,12.0,1,0,48.938198,0
-14769_8167,40.8367903231975,-73.846844526175,8,14.375,6,0,36.535187,0
-14769_8168,40.84307833387,-73.84670727234,11,13.0,9,0,38.253002,0
-14769_8169,40.847208424185,-73.84821623095667,6,18.0,5,1,48.081367,1
-14769_8170,40.85106797315,-73.84854838678,1,29.0,1,0,54.390896,0
-14769_8174,40.871252740609165,-73.8473391745925,12,23.75,6,0,9.641632,0
-14769_8175,40.87662002317071,-73.84748674600215,14,15.285714285714286,8,0,1.5686234,0
-14769_8176,40.8840393182425,-73.84926589871,4,21.5,3,0,0.812384,0
-14769_8177,40.88627656313,-73.84792537511,1,28.0,1,0,0.73279977,0
-14769_8178,40.890722605853334,-73.84900263235,3,16.333333333333332,3,0,0.7123672,0
-14769_8179,40.8985198674,-73.84932246209,1,9.0,1,0,1.6759492,0
-14769_8180,40.9033932576875,-73.848910749515,4,14.5,3,0,2.8385441,0
-14769_8181,40.90657220457,-73.84881212564,1,21.0,1,0,4.310539,0
-14770_8133,40.666130558174004,-73.85167195126999,5,15.0,5,0,25.720715,0
-14770_8135,40.679876608594995,-73.850655730965,4,22.25,2,0,8.006809,0
-14770_8136,40.6827442416,-73.851202731435,4,10.75,4,0,6.705724,0
-14770_8137,40.68698367492,-73.85289244909,1,2.0,1,0,1.9544003,0
-14770_8138,40.693439226191664,-73.85267965766083,24,17.958333333333332,13,0,2.4819448,0
-14770_8140,40.70253517635,-73.85472982611,1,20.0,1,0,38.602295,0
-14770_8142,40.71072761555875,-73.85256932400875,8,18.25,7,1,62.045605,1
-14770_8144,40.722191188241666,-73.85206582032667,6,11.333333333333334,5,0,72.73414,0
-14770_8145,40.726571106699446,-73.85266903511555,18,14.055555555555555,13,1,76.16418,1
-14770_8146,40.732883683895,-73.8506519271175,4,17.0,4,0,53.860855,0
-14770_8148,40.74241892264091,-73.85393094273364,11,14.545454545454545,9,0,22.883614,0
-14770_8150,40.75206662225,-73.85420271659,1,12.0,1,0,17.624445,0
-14770_8165,40.82835742577857,-73.85021187869286,7,20.285714285714285,7,1,54.597748,1
-14770_8166,40.83316841484483,-73.85161708979828,29,15.758620689655173,17,2,48.80771,1
-14770_8167,40.836008345588574,-73.85398346785,7,14.428571428571429,6,0,45.745068,0
-14770_8168,40.842638619602,-73.85214356704401,5,17.6,5,0,44.713097,0
-14770_8169,40.84912366860375,-73.85411792776625,8,21.625,7,1,57.368576,1
-14770_8170,40.85346186579889,-73.85387279321554,9,16.22222222222222,6,0,60.62085,0
-14770_8174,40.87305823106,-73.85288598884,4,9.0,4,0,3.8014963,0
