grid_id,center_lat,center_lon,n_restaurants,avg_score,cuisine_diversity,n_target,suitability_score,label
-7380_4073,40.73360946501167,-73.80441573530834,6,17.833333333333332,6,0,15.241286,0
-7380_4075,40.757280203105,-73.80468120751,14,18.142857142857142,9,3,95.193214,1
-7380_4076,40.76249172018762,-73.80498863941047,63,16.0,13,42,97.08482,1
-7380_4077,40.7772386822825,-73.804307568495,4,15.0,4,0,84.91566,0
-7380_4078,40.7823791383675,-73.80442973149874,8,13.5,7,0,77.69635,0
-7380_4079,40.793043104072,-73.807594017596,5,18.8,5,0,33.088184,0
-7380_4080,40.80937224808,-73.80202782439,3,15.0,2,0,4.5613365,0
-7380_4081,40.81357086319,-73.80259089546,1,7.0,1,0,6.730131,0
-7380_4087,40.87321857928,-73.80847698878,1,8.0,1,0,10.518886,0
-7381_4058,40.58689765637609,-73.8143049742713,23,10.956521739130435,12,0,0.5283183,0
-7381_4059,40.59758533546,-73.81977092713,1,12.0,1,0,0.6119912,0
-7381_4060,40.60626129796,-73.81956374487,1,5.0,1,0,2.5413237,0
-7381_4066,40.667978370970005,-73.81136300884,2,12.0,2,0,4.002905,0
-7381_4067,40.67551580211734,-73.814802187876,15,15.533333333333333,7,0,2.0022974,0
-7381_4068,40.68733303707231,-73.81680427587615,13,12.0,8,0,2.7693121,0
-7381_4069,40.691734522,-73.81478054280353,17,19.764705882352942,10,0,3.4012318,0
-7381_4070,40.70438417001973,-73.81534628612785,37,15.513513513513514,18,0,8.497134,0
-7381_4071,40.718412513434,-73.815378745004,10,11.7,7,0,11.510227,0
-7381_4072,40.728740836567496,-73.8146946468575,4,12.75,4,0,21.563065,0
-7381_4073,40.73569890387714,-73.81354056073357,14,15.785714285714286,10,0,22.414454,0
-7381_4074,40.74044924778,-73.81505980385,1,9.0,1,0,44.55803,0
-7381_4075,40.75256755337333,-73.81744978613375,24,22.375,11,0,80.60634,0
-7381_4076,40.763980070509525,-73.81452136325095,63,21.238095238095237,13,29,95.70945,1
-7381_4077,40.77686257535,-73.81757239107,1,11.0,1,0,80.451866,0
-7381_4078,40.78790063858572,-73.81404152399095,21,12.523809523809524,11,0,59.112263,0
-7381_4079,40.79142783929,-73.81378152805401,5,14.0,5,0,59.11227,0
-7381_4081,40.81856144504572,-73.81597066767999,7,10.857142857142858,4,0,2.5620985,0
-7381_4082,40.822434434215,-73.8186704952525,8,15.5,8,0,1.8923782,0
-7381_4083,40.8317489230025,-73.816846774965,4,11.25,2,0,1.3455995,0
-7381_4084,40.846187158525,-73.819573687095,2,16.5,2,0,2.8380792,0
-7381_4086,40.86345899894,-73.8105515014,1,13.0,1,0,14.887903,0
-7381_4088,40.88998551439,-73.81998783275,1,8.0,1,0,12.512818,0
-7381_4089,40.89012510384,-73.81973789263,1,29.0,1,0,12.512818,0
-7382_4058,40.582482766094,-73.82537463308199,5,16.0,3,0,0.60248864,0
-7382_4059,40.59864082413,-73.82071872338,1,8.0,1,0,0.6119912,0
-7382_4060,40.60013087909,-73.82048423968,1,5.0,1,0,0.59714985,0
-7382_4067,40.67628595830805,-73.82639066352488,41,13.048780487804878,17,0,3.0872428,0
-7382_4068,40.68625427124353,-73.82460426799412,34,15.264705882352942,15,0,2.77524,0
